TubeNumber,BirdID,SampleDate,Qubit,Island.x,SumVeg_X_Inverts,TQ,TQcorrected,BirthDate,BirthYear,Lifespan,ReproductiveOutput,SexEstimate,CatchTime,season,Sequenced,survive,SamplingAge,Timeinfridge,SampleLeft,SampleType,TerminalYear,LatestEligibleDate,nage,FPID,pop_died,Froh_imp,SequencingRun,mean_TQ_FPID,meancentredTQ,Type
110,6783,2017-09-10,0.54,CN,18.9,28316.14,28316.14,2017-04-26,2017,0.4,NA,0,373,major,0,0,0.4,10,Y,F,1,2017-09-20,1,major_2017,0.09003215434083602,0.019393879,NA,57447.427596153844,-29131.287596153845,F
1100,7335,2022-04-20,NA,DS,NA,NA,NA,2021-07-20,2021,NA,NA,0,85,minor,0,NA,0.8,12,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1101,7337,2022-04-20,NA,DS,NA,NA,NA,2021-04-19,2021,NA,NA,0,156,minor,0,NA,1,12,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1102,7339,2022-04-20,NA,DS,NA,NA,NA,2021-04-19,2021,NA,NA,1,135,minor,0,NA,1,12,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1103,7345,2022-04-20,NA,DS,NA,NA,NA,2021-04-19,2021,NA,NA,0,240,minor,0,NA,1,12,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1104,5722,2022-04-20,NA,DS,NA,NA,NA,2010-06-11,2010,NA,NA,1,258,minor,0,NA,11.9,12,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1105,7346,2022-04-20,NA,DS,NA,NA,NA,2021-04-19,2021,NA,NA,1,272,minor,0,NA,1,12,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1106,7343,2022-04-20,NA,DS,NA,NA,NA,2021-04-19,2021,NA,NA,1,535,minor,0,NA,1,12,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1107,7340,2022-04-20,NA,DS,NA,NA,NA,2021-04-19,2021,NA,NA,0,540,minor,0,NA,1,12,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1108,7384,2022-04-21,NA,DS,NA,NA,NA,2021-04-20,2021,NA,NA,0,145,minor,0,NA,1,11,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1109,7364,2022-04-21,NA,DS,NA,NA,NA,2021-04-20,2021,NA,NA,1,130,minor,0,NA,1,11,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
111,6313,2017-09-12,0.496,CN,17.82,53864.28,53864.28,2014-10-12,2014,4,2,1,692,major,0,1,2.9,8,Y,F,0,2018-09-30,0.725,major_2017,0.09003215434083602,0.13773748,NA,57447.427596153844,-3583.1475961538454,F
1110,7523,2022-04-21,NA,DS,NA,NA,NA,2021-07-21,2021,NA,NA,0,115,minor,0,NA,0.8,11,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1111,7376,2022-04-21,NA,DS,NA,NA,NA,2021-04-20,2021,NA,NA,1,85,minor,0,NA,1,11,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1112,7377,2022-04-21,NA,DS,NA,NA,NA,2021-04-20,2021,NA,NA,1,100,minor,0,NA,1,11,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1113,7382,2022-04-21,NA,DS,NA,NA,NA,2021-07-21,2021,NA,NA,0,555,minor,0,NA,0.8,11,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1114,7383,2022-04-21,NA,DS,NA,NA,NA,2021-04-20,2021,NA,NA,1,563,minor,0,NA,1,11,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1115,7386,2022-04-21,NA,DS,NA,NA,NA,2021-04-20,2021,NA,NA,0,666,minor,0,NA,1,11,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1116,7388,2022-04-22,NA,DS,NA,NA,NA,2021-04-21,2021,NA,NA,1,55,minor,0,NA,1,10,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1117,7389,2022-04-22,NA,DS,NA,NA,NA,2021-04-21,2021,NA,NA,0,66,minor,0,NA,1,10,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1118,7387,2022-04-22,NA,DS,NA,NA,NA,2021-04-21,2021,NA,NA,1,85,minor,0,NA,1,10,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1119,NA,2022-04-23,NA,DS,NA,NA,NA,NA,NA,NA,10224,NA,360,minor,0,NA,NA,9,NA,C,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,C
112,5547,2017-09-10,0.001,CN,18.33,41968.89,41968.89,2010-08-14,2010,8.6,7,1,231,major,0,1,7.1,10,N,F,0,2019-03-09,0.8255813953488372,major_2017,0.09003215434083602,0.141661656,NA,57447.427596153844,-15478.537596153845,F
1120,NA,2022-04-23,NA,DS,NA,NA,NA,NA,NA,NA,10224,NA,360,minor,0,NA,NA,9,NA,C,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,C
1121,7392,2022-04-24,NA,DS,NA,NA,NA,2021-07-24,2021,NA,NA,0,204,minor,0,NA,0.8,8,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1122,7425,2022-04-24,NA,DS,NA,NA,NA,2021-04-23,2021,NA,NA,1,220,minor,0,NA,1,8,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1123,NA,2022-04-25,NA,DS,NA,NA,NA,NA,NA,NA,10224,NA,360,minor,0,NA,NA,7,NA,C,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,C
1124,7589,2022-05-10,NA,FR,NA,NA,NA,2021-05-09,2021,NA,NA,1,280,minor,0,NA,1,53,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1125,7592,2022-05-11,NA,FR,NA,NA,NA,2021-08-10,2021,NA,NA,0,200,minor,0,NA,0.8,52,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1126,7590,2022-05-10,NA,FR,NA,NA,NA,2021-05-09,2021,NA,NA,0,300,minor,0,NA,1,53,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1127,7591,2022-05-11,NA,FR,NA,NA,NA,2021-08-10,2021,NA,NA,1,210,minor,0,NA,0.8,52,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1128,7593,2022-05-11,NA,FR,NA,NA,NA,2022-03-17,2022,NA,NA,1,220,minor,0,NA,0.2,52,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1129,7595,2022-05-11,NA,FR,NA,NA,NA,2021-05-10,2021,NA,NA,0,290,minor,0,NA,1,52,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
113,6787,2017-09-12,0.399,CN,17.82,53864.28,53864.28,2017-09-02,2017,1.5,NA,0,657,major,0,1,0,8,Y,F,0,2019-03-09,0,major_2017,0.09003215434083602,0.045707212,NA,57447.427596153844,-3583.1475961538454,F
1130,6598,2022-05-11,NA,FR,NA,NA,NA,2015-07-28,2015,NA,NA,1,230,minor,0,NA,6.8,52,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1131,7594,2022-05-11,NA,FR,NA,NA,NA,2021-05-10,2021,NA,NA,1,280,minor,0,NA,1,52,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1132,NA,2022-05-11,NA,FR,NA,NA,NA,NA,NA,NA,10224,NA,360,minor,0,NA,NA,52,NA,C,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,C
1133,7597,2022-05-12,NA,FR,NA,NA,NA,2021-05-11,2021,NA,NA,0,300,minor,0,NA,1,51,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1134,7596,2022-05-12,NA,FR,NA,NA,NA,2021-05-11,2021,NA,NA,1,285,minor,0,NA,1,51,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1135,7598,2022-05-12,NA,FR,NA,NA,NA,2021-05-11,2021,NA,NA,1,560,minor,0,NA,1,51,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1136,7599,2022-05-13,NA,FR,NA,NA,NA,2021-08-12,2021,NA,NA,0,150,minor,0,NA,0.8,50,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1137,7600,2022-05-13,NA,FR,NA,NA,NA,2021-05-12,2021,NA,NA,0,150,minor,0,NA,1,50,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1138,7601,2022-05-13,NA,FR,NA,NA,NA,2021-05-12,2021,NA,NA,1,150,minor,0,NA,1,50,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1139,NA,2022-05-13,NA,FR,NA,NA,NA,NA,NA,NA,10224,NA,360,minor,0,NA,NA,50,NA,C,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,C
114,6745,2017-09-11,0.0692,CN,21.83,40442.14,40442.14,2017-06-19,2017,NA,NA,1,345,major,0,1,0.2,9,N,F,0,NA,NA,major_2017,0.09003215434083602,0.171080147,NA,57447.427596153844,-17005.287596153845,F
1140,7602,2022-05-13,NA,FR,NA,NA,NA,2021-05-12,2021,NA,NA,0,210,minor,0,NA,1,50,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1141,7604,2022-05-16,NA,FR,NA,NA,NA,2021-05-15,2021,NA,NA,1,300,minor,0,NA,1,47,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1142,7605,2022-05-16,NA,FR,NA,NA,NA,2021-05-15,2021,NA,NA,0,310,minor,0,NA,1,47,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1143,7607,2022-05-17,NA,FR,NA,NA,NA,2021-05-16,2021,NA,NA,1,320,minor,0,NA,1,46,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1144,7608,2022-05-17,NA,FR,NA,NA,NA,2021-05-16,2021,NA,NA,0,320,minor,0,NA,1,46,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1145,7609,2022-05-17,NA,FR,NA,NA,NA,2021-05-16,2021,NA,NA,1,520,minor,0,NA,1,46,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1146,7610,2022-05-17,NA,FR,NA,NA,NA,2021-08-16,2021,NA,NA,0,530,minor,0,NA,0.8,46,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1147,7612,2022-05-18,NA,FR,NA,NA,NA,2021-05-17,2021,NA,NA,0,210,minor,0,NA,1,45,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1148,7613,2022-05-19,NA,FR,NA,NA,NA,2021-05-18,2021,NA,NA,0,310,minor,0,NA,1,44,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1149,7614,2022-05-19,NA,FR,NA,NA,NA,2021-05-18,2021,NA,NA,1,570,minor,0,NA,1,44,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
115,6249,2017-09-10,0.001,CN,13.9,25958.57,25958.57,2014-07-29,2014,NA,1,1,373,major,0,1,3.1,10,N,F,0,NA,NA,major_2017,0.09003215434083602,0.088747505,NA,57447.427596153844,-31488.857596153844,F
1150,7615,2022-05-20,NA,FR,NA,NA,NA,2021-05-19,2021,NA,NA,1,150,minor,0,NA,1,43,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1151,7616,2022-05-20,NA,FR,NA,NA,NA,2021-05-19,2021,NA,NA,1,170,minor,0,NA,1,43,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1152,7617,2022-05-20,NA,FR,NA,NA,NA,2021-08-19,2021,NA,NA,0,190,minor,0,NA,0.8,43,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1153,7619,2022-05-20,NA,FR,NA,NA,NA,2021-05-19,2021,NA,NA,1,310,minor,0,NA,1,43,NA,F,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,F
1154,NA,2022-05-20,NA,FR,NA,NA,NA,NA,NA,NA,10224,NA,360,minor,0,NA,NA,43,NA,C,0,NA,NA,minor_2022,NA,NA,NA,NA,NA,C
1155,7250,2022-06-27,NA,CN,4.31,6861.15,6861.15,2021-06-26,2021,NA,NA,1,421,major,0,1,1,79,NA,F,0,NA,NA,major_2022,0.1821705426356589,0.057918621000000003,NA,20906.611336633665,-14045.461336633665,F
1156,7244,2022-06-29,NA,CN,24.27,52480.1,52480.1,2021-06-04,2021,NA,NA,1,607,major,0,1,1.1,77,NA,F,0,NA,NA,major_2022,0.1821705426356589,NA,NA,20906.611336633665,31573.488663366334,F
1157,7176,2022-07-01,NA,CN,6.77,10706.22,10706.22,2021-06-10,2021,NA,NA,1,216,major,0,1,1.1,75,NA,F,0,NA,NA,major_2022,0.1821705426356589,0.038878119,NA,20906.611336633665,-10200.391336633666,F
1158,6912,2022-07-01,0.0828,CN,11.37,28672.71,28672.71,2018-07-04,2018,NA,NA,1,332,major,1,1,4,75,N,F,0,NA,NA,major_2022,0.1821705426356589,0.0475388,1,20906.611336633665,7766.098663366334,F
1159,6780,2022-07-01,NA,CN,3.21,10077.77,10077.77,2017-07-16,2017,NA,NA,0,683,major,0,1,5,75,NA,F,0,NA,NA,major_2022,0.1821705426356589,0.128202887,NA,20906.611336633665,-10828.841336633664,F
116,6567,2017-09-10,NA,CN,7.15,29038.84,29038.84,2015-05-22,2015,4.8,1,1,655,major,0,1,2.3,10,N,F,0,2020-03-16,0.47916666666666663,major_2017,0.09003215434083602,0.086499856,NA,57447.427596153844,-28408.587596153844,F
1160,6780,2022-07-01,0.0148,CN,3.21,10077.77,10077.77,2017-07-16,2017,NA,NA,0,683,major,0,1,5,75,N,F,0,NA,NA,major_2022,0.1821705426356589,0.128202887,NA,20906.611336633665,-10828.841336633664,F
1161,7251,2022-07-02,NA,CN,9.36,44515.12,44515.12,2021-05-09,2021,NA,NA,1,240,major,0,1,1.1,74,NA,F,0,NA,NA,major_2022,0.1821705426356589,0.048830882,NA,20906.611336633665,23608.508663366338,F
1162,7173,2022-07-04,NA,CN,6.25,8480.75,8480.75,2020-10-19,2020,NA,NA,1,410,major,0,1,1.7,72,NA,F,0,NA,NA,major_2022,0.1821705426356589,0.074209175,NA,20906.611336633665,-12425.861336633665,F
1163,7252,2022-07-04,NA,CN,11.88,10906.28,10906.28,2021-10-03,2021,NA,NA,0,645,major,0,1,0.8,72,NA,F,0,NA,NA,major_2022,0.1821705426356589,0.031715352,NA,20906.611336633665,-10000.331336633664,F
1164,6733,2022-07-07,0.0252,CN,4.43,9613.45,9613.45,2017-05-17,2017,5.3,NA,0,195,major,0,0,5.1,69,N,F,1,2022-09-14,0.9622641509433962,major_2022,0.1821705426356589,0.163609366,NA,20906.611336633665,-11293.161336633664,F
1165,7250,2022-07-07,NA,CN,4.31,6861.15,6861.15,2021-06-26,2021,NA,NA,1,240,major,0,1,1,69,NA,F,0,NA,NA,major_2022,0.1821705426356589,0.057918621000000003,NA,20906.611336633665,-14045.461336633665,F
1166,6159,2022-07-07,0.0508,CN,3.46,8395.66,8395.66,2014-03-02,2014,8.5,3,0,353,major,1,0,8.3,69,N,F,1,2022-09-14,0.9764705882352942,major_2022,0.1821705426356589,0.068040924,2,20906.611336633665,-12510.951336633665,F
1167,7132,2022-07-07,0.102,CN,2.92,7549.92,7549.92,2019-06-02,2019,NA,NA,0,442,major,0,1,3.1,69,Y,F,0,NA,NA,major_2022,0.1821705426356589,0.042336838,NA,20906.611336633665,-13356.691336633665,F
1168,7144,2022-07-07,0.908,CN,3.46,8395.66,8395.66,2019-06-02,2019,4.4,NA,1,469,major,0,1,3.1,69,Y,F,0,2023-10-09,0.7045454545454545,major_2022,0.1821705426356589,0.042463214,NA,20906.611336633665,-12510.951336633665,F
1169,6211,2022-07-09,NA,CN,13.91,30056.56,30056.56,2014-05-11,2014,NA,3,0,174,major,0,1,8.2,67,NA,F,0,NA,NA,major_2022,0.1821705426356589,0.06580473,NA,20906.611336633665,9149.948663366336,F
117,5634,2017-09-10,20,CN,7.15,29038.84,29038.84,2010-12-14,2010,6.8,8,0,637,major,0,0,6.7,10,N,F,1,2017-09-20,0.9852941176470589,major_2017,0.09003215434083602,0.120655126,NA,57447.427596153844,-28408.587596153844,F
1170,6211,2022-07-09,0.12,CN,13.91,30056.56,30056.56,2014-05-11,2014,NA,3,0,174,major,1,1,8.2,67,Y,F,0,NA,NA,major_2022,0.1821705426356589,0.06580473,1,20906.611336633665,9149.948663366336,F
1171,7165,2022-07-09,0.06,CN,11.06,24531.59,24531.59,2020-09-23,2020,NA,NA,0,243,major,0,1,1.8,67,Y,F,0,NA,NA,major_2022,0.1821705426356589,NA,NA,20906.611336633665,3624.9786633663352,F
1172,6900,2022-07-09,0.0194,CN,11.06,24531.59,24531.59,2017-12-07,2017,NA,NA,1,397,major,0,1,4.6,67,N,F,0,NA,NA,major_2022,0.1821705426356589,0.153156505,NA,20906.611336633665,3624.9786633663352,F
1173,7253,2022-07-09,NA,CN,11.06,24531.59,24531.59,2021-10-08,2021,NA,NA,0,259,major,0,1,0.8,67,NA,F,0,NA,NA,major_2022,0.1821705426356589,0.026749281,NA,20906.611336633665,3624.9786633663352,F
1174,6671,2022-07-09,0.102,CN,8.17,19794.31,19794.31,2016-05-03,2016,6.4,NA,1,397,major,1,0,6.2,67,N,F,1,2022-09-14,0.96875,major_2022,0.1821705426356589,0.083305712,2,20906.611336633665,-1112.3013366336636,F
1175,6193,2022-07-11,0.0166,CN,7.83,13798.46,13798.46,2014-06-09,2014,8.8,3,1,227,major,0,1,8.1,65,Y,F,1,2023-03-27,0.9204545454545453,major_2022,0.1821705426356589,0.139788462,NA,20906.611336633665,-7108.151336633666,F
1176,7233,2022-07-11,NA,CN,7.83,13798.46,13798.46,2021-09-21,2021,1.5,NA,1,480,major,0,1,0.8,65,NA,F,1,2023-03-27,0.5333333333333333,major_2022,0.1821705426356589,NA,NA,20906.611336633665,-7108.151336633666,F
1177,7254,2022-07-15,NA,CN,2.97,7061.41,7061.41,2022-05-21,2022,0.3,NA,1,240,major,0,0,0.2,61,NA,F,1,2022-09-14,0.6666666666666667,major_2022,0.1821705426356589,0.045937604,NA,20906.611336633665,-13845.201336633665,F
1178,6766,2022-07-15,NA,CN,2.73,4417.1,4417.1,2017-07-02,2017,5.7,NA,0,553,major,0,1,5,61,NA,F,1,2023-03-27,0.8771929824561403,major_2022,0.1821705426356589,0.14521101,NA,20906.611336633665,-16489.511336633666,F
1179,6766,2022-07-15,0.046,CN,2.73,4417.1,4417.1,2017-07-02,2017,5.7,NA,0,553,major,0,1,5,61,Y,F,1,2023-03-27,0.8771929824561403,major_2022,0.1821705426356589,0.14521101,NA,20906.611336633665,-16489.511336633666,F
118,6229,2017-09-11,0.0608,CN,28,57927.65,57927.65,2014-07-05,2014,5.7,5,0,109,major,0,1,3.2,9,N,F,0,2020-03-16,0.5614035087719298,major_2017,0.09003215434083602,0.109176773,NA,57447.427596153844,480.22240384615725,F
1180,6698,2022-07-16,0.102,CN,2.92,5624.66,5624.66,2016-10-02,2016,NA,NA,1,257,major,0,1,5.8,60,N,F,0,NA,NA,major_2022,0.1821705426356589,0.132148141,NA,20906.611336633665,-15281.951336633665,F
1181,7232,2022-07-16,NA,CN,4.17,13863.07,13863.07,2022-01-30,2022,NA,NA,1,370,major,0,1,0.5,60,NA,F,0,NA,NA,major_2022,0.1821705426356589,NA,NA,20906.611336633665,-7043.541336633665,F
1182,7157,2022-07-16,NA,CN,3.93,7911.02,7911.02,2020-08-25,2020,2.1,NA,1,378,major,0,0,1.9,60,NA,F,1,2022-09-14,0.9047619047619047,major_2022,0.1821705426356589,NA,NA,20906.611336633665,-12995.591336633664,F
1183,6698,2022-07-16,0.0504,CN,2.92,5624.66,5624.66,2016-10-02,2016,NA,NA,1,370,major,0,1,5.8,60,Y,F,0,NA,NA,major_2022,0.1821705426356589,0.132148141,NA,20906.611336633665,-15281.951336633665,F
1184,6766,2022-07-16,0.0206,CN,2.73,4417.1,4417.1,2017-07-02,2017,5.7,NA,0,389,major,0,1,5,60,N,F,1,2023-03-27,0.8771929824561403,major_2022,0.1821705426356589,0.14521101,NA,20906.611336633665,-16489.511336633666,F
1185,7256,2022-07-16,NA,CN,3.93,7911.02,7911.02,2021-07-15,2021,NA,NA,1,517,major,0,1,1,60,NA,F,0,NA,NA,major_2022,0.1821705426356589,0.089222769,NA,20906.611336633665,-12995.591336633664,F
1186,7256,2022-07-16,NA,CN,3.93,7911.02,7911.02,2021-07-15,2021,NA,NA,1,517,major,0,1,1,60,NA,F,0,NA,NA,major_2022,0.1821705426356589,0.089222769,NA,20906.611336633665,-12995.591336633664,F
1187,7209,2022-07-18,NA,CN,3.55,7591.43,7591.43,2021-07-26,2021,NA,NA,1,351,major,0,1,1,58,NA,F,0,NA,NA,major_2022,0.1821705426356589,0.087487865,NA,20906.611336633665,-13315.181336633665,F
1188,7115,2022-07-18,0.0572,CN,4.29,9446.84,9446.84,2019-05-12,2019,3.9,NA,1,327,major,0,1,3.2,58,Y,F,1,2023-03-27,0.8205128205128206,major_2022,0.1821705426356589,0.068560635,NA,20906.611336633665,-11459.771336633665,F
1189,6769,2022-07-18,0.0408,CN,1.31,3944.08,3944.08,2017-07-06,2017,5.7,NA,0,581,major,0,1,5,58,N,F,1,2023-03-27,0.8771929824561403,major_2022,0.1821705426356589,0.028006264,NA,20906.611336633665,-16962.531336633663,F
119,6229,2017-09-11,0.342,CN,28,57927.65,57927.65,2014-07-05,2014,5.7,5,0,109,major,0,1,3.2,9,Y,F,0,2020-03-16,0.5614035087719298,major_2017,0.09003215434083602,0.109176773,NA,57447.427596153844,480.22240384615725,F
1190,7229,2022-07-18,NA,CN,3.55,7591.43,7591.43,2021-05-06,2021,NA,NA,1,581,major,0,1,1.2,58,NA,F,0,NA,NA,major_2022,0.1821705426356589,0.061139708,NA,20906.611336633665,-13315.181336633665,F
1191,6860,2022-07-19,0.0376,CN,2.53,6375.91,6375.91,2018-02-12,2018,NA,1,1,242,major,0,1,4.4,57,N,F,0,NA,NA,major_2022,0.1821705426356589,0.048097,NA,20906.611336633665,-14530.701336633665,F
1192,7255,2022-07-20,NA,CN,5.98,19816.52,19816.52,2022-07-09,2022,0.2,NA,0,173,major,0,0,0,56,NA,F,1,2022-09-14,0,major_2022,0.1821705426356589,0.051956843,NA,20906.611336633665,-1090.0913366336645,F
1193,5644,2022-07-20,0.0312,CN,5.98,19816.52,19816.52,2011-05-02,2011,11.4,2,0,160,major,1,0,11.2,56,Y,F,1,2022-09-14,0.9824561403508771,major_2022,0.1821705426356589,0.141613085,1,20906.611336633665,-1090.0913366336645,F
1194,6699,2022-07-20,NA,CN,5.98,19816.52,19816.52,2017-01-27,2017,NA,NA,0,232,major,0,1,5.5,56,NA,F,0,NA,NA,major_2022,0.1821705426356589,0.117281727,NA,20906.611336633665,-1090.0913366336645,F
1195,6200,2022-07-23,0.0476,CN,2.82,9572.34,9572.34,2014-06-22,2014,NA,3,1,340,major,0,1,8.1,53,N,F,0,NA,NA,major_2022,0.1821705426356589,0.228387597,NA,20906.611336633665,-11334.271336633665,F
1196,6754,2022-07-25,0.293,CN,2.73,4209.97,4209.97,2017-06-27,2017,5.2,NA,0,209,major,1,0,5.1,51,N,F,1,2022-09-14,0.9807692307692306,major_2022,0.1821705426356589,0.092488486,1,20906.611336633665,-16696.641336633664,F
1197,7179,2022-07-25,0.0236,CN,2.73,4209.97,4209.97,2020-10-22,2020,1.9,NA,1,215,major,0,0,1.8,51,N,F,1,2022-09-14,0.9473684210526316,major_2022,0.1821705426356589,0.035240237,NA,20906.611336633665,-16696.641336633664,F
1198,5850,2022-07-25,0.183,CN,2.56,10678.55,10678.55,2012-01-28,2012,NA,NA,1,324,major,1,1,10.5,51,N,F,0,NA,NA,major_2022,0.1821705426356589,0.115330636,1,20906.611336633665,-10228.061336633666,F
1199,7175,2022-07-25,NA,CN,2.5,9297.24,9297.24,2020-07-27,2020,NA,NA,1,365,major,0,1,2,51,NA,F,0,NA,NA,major_2022,0.1821705426356589,0.031997523,NA,20906.611336633665,-11609.371336633665,F
12,6730,2017-07-10,0.001,CN,40.13,127889.23,127889.23,2017-05-16,2017,0.8,NA,1,252,major,0,1,0.2,72,Y,F,1,2018-03-14,0.25,major_2017,0.09003215434083602,0.05883973,NA,57447.427596153844,70441.80240384614,F
120,6704,2017-09-10,0.056,CN,7.15,29038.84,29038.84,2016-05-22,2016,NA,1,0,621,major,0,1,1.3,10,N,F,0,NA,NA,major_2017,0.09003215434083602,0.078848812,NA,57447.427596153844,-28408.587596153844,F
1200,6914,2022-07-26,0.0616,CN,5.32,27727.58,27727.58,2018-06-15,2018,NA,NA,1,599,major,1,1,4.1,50,N,F,0,NA,NA,major_2022,0.1821705426356589,0.134451143,1,20906.611336633665,6820.968663366337,F
1201,6923,2022-07-26,0.0416,CN,2.03,8465.07,8465.07,2018-07-22,2018,NA,NA,1,651,major,0,1,4,50,N,F,0,NA,NA,major_2022,0.1821705426356589,0.045299398,NA,20906.611336633665,-12441.541336633665,F
1202,7113,2022-07-27,NA,CN,1.26,4477.79,4477.79,2019-05-14,2019,NA,NA,0,219,major,0,1,3.2,49,NA,F,0,NA,NA,major_2022,0.1821705426356589,0.063038928,NA,20906.611336633665,-16428.821336633664,F
1203,7264,2022-07-30,NA,CN,7.18,19886.04,19886.04,2022-03-15,2022,0.5,NA,0,330,major,0,0,0.4,46,NA,F,1,2022-09-14,0.8,major_2022,0.1821705426356589,0.066621916,NA,20906.611336633665,-1020.571336633664,F
1204,7193,2022-07-30,NA,CN,7.18,19886.04,19886.04,2021-07-02,2021,1.2,NA,1,540,major,0,0,1.1,46,NA,F,1,2022-09-14,0.9166666666666667,major_2022,0.1821705426356589,0.066621916,NA,20906.611336633665,-1020.571336633664,F
1205,6909,2022-07-30,0.0596,CN,2.73,1782.42,1782.42,2017-12-12,2017,5.8,1,0,646,major,1,1,4.6,46,N,F,0,2023-10-09,0.793103448275862,major_2022,0.1821705426356589,0.080471819,2,20906.611336633665,-19124.191336633667,F
1206,6738,2022-08-01,0.0592,CN,2.18,6866.21,6866.21,2017-06-23,2017,NA,NA,0,304,major,1,1,5.1,44,N,F,0,NA,NA,major_2022,0.1821705426356589,NA,1,20906.611336633665,-14040.401336633666,F
1207,6574,2022-08-01,0.028,CN,2.18,6866.21,6866.21,2015-10-19,2015,NA,1,1,477,major,0,1,6.8,44,N,F,0,NA,NA,major_2022,0.1821705426356589,0.119513247,NA,20906.611336633665,-14040.401336633666,F
1208,7261,2022-08-02,NA,CN,9.36,44515.12,44515.12,2022-03-18,2022,1,NA,1,484,major,0,1,0.4,43,NA,F,1,2023-03-27,0.4,major_2022,0.1821705426356589,0.066286867,NA,20906.611336633665,23608.508663366338,F
1209,7246,2022-08-04,NA,CN,27.34,51339.95,51339.95,2021-06-11,2021,NA,NA,0,245,major,0,1,1.1,41,NA,F,0,NA,NA,major_2022,0.1821705426356589,0.026220223,NA,20906.611336633665,30433.338663366332,F
121,NA,1981-01-01,NA,CN,NA,NA,NA,NA,NA,NA,10224,NA,360,minor,0,NA,NA,352,N,C,0,NA,NA,minor_1981,NA,NA,NA,NA,NA,C
1210,7260,2022-08-05,NA,CN,11.37,28672.71,28672.71,2022-06-11,2022,NA,NA,0,282,major,0,1,0.2,40,NA,F,0,NA,NA,major_2022,0.1821705426356589,NA,NA,20906.611336633665,7766.098663366334,F
